だしあう,出しあう
だしいれ,出し入れ
だしおくれ,出し遅れ
たしかめる,確かめる
たじたじ,たじたじ
たじたじ,たじたじ
たしなみ,たしなみ
たしなむ,たしなむ
たしなむ,たしなむ
だしぬく,出し抜く
だしぬけ,出しぬけ
だしぬけ,出しぬけ
だしもの,だしもの
たじょうたかん,多情多感
たじろぐ,たじろぐ
たすけあい,助け合い
たすけあい,助け合い
たすけあい,助け合い
たすけあう,助け合う
たそがれ,たそがれ
ただいま,ただいま
ただいま,ただいま
ただいま,ただいま
たたえる,たたえる
たたえる,たたえる
たたかい,たたかい
ただごと,ただごと
ただしがき,但し書き
たたずむ,たたずむ
だだっこ,だだっ子
ただのり,ただ乗り
ただばたらき,ただ働き
たたみこむ,畳み込む
ただれる,ただれる
たちあい,立ち合い
たちあう,立ち会う
たちいたる,立ち至る
たちいり,立ち入り
たちいる,立ち入る
たちうち,たち討ち
たちおうじょう,立ち往生
たちおくれ,立ち遅れ
たちかえる,立ち返る
たちがれ,立ち枯れ
たちぎえ,立ち消え
たちぎき,立ち聞き
たちきる,断ち切る
たちぐい,立ち食い
たちぐされ,立ち腐れ
たちさる,立ち去る
たちさわぐ,立ち騒ぐ
たちだし,裁ち出し
たちだす,裁ち出す
たちどおし,立ち通し
たちなおり,立ち直り
たちなおる,立ち直る
たちならぶ,立ち並ぶ
たちのき,立ち退き
たちのく,立ちのく
たちはたらき,立ち働き
たちはたらく,立ち働く
たちばな,たちばな
たちまち,たちまち
たちまわり,立ち回り
たちまわり,立ち回り
たちもち,太刀持ち
だちょう,だちょう
たちよる,立ち寄る
たちんぼう,立ちん坊
たっとぶ,たっとぶ
たっぷり,たっぷり
たてうり,建て売り
たてかえ,立て替え
たてがき,たて書き
たてがみ,たてがみ
たてかんばん,立て看板
たてこむ,たてこむ
たてじま,たてじま
たてつく,たてつく
たてつく,たてつく
たてつけ,建てつけ
たてなおす,建て直す
たてなおす,立て直す
たてひざ,立てひざ
たてまし,建て増し
たてやくしゃ,立て役者
たてよこ,たてよこ
たとえば,たとえば
たとえる,たとえる
たなあげ,たな上げ
たなばた,たなばた
たなびく,たなびく
たねあかし,種明かし
たねがしま,種子が島
たのしがる,楽しがる
たのみこむ,頼み込む
たのもしい,頼もしい
たばかる,たばかる
たばこぼん,たばこ盆
たばねる,たばねる
たびかさなる,度重なる
たびやつれ,旅やつれ
だぶだぶ,だぶだぶ
だぶつく,だぶつく
だぶるはば,ダブル幅
たべごろ,食べごろ
たべすぎ,食べ過ぎ
だまかす,だまかす
たまげる,たまげる
たまさか,たまさか
たまたま,たまたま
たまねぎ,たまねぎ
たまもの,たまもの
たまゆら,たまゆら
たまりみず,溜まり水
たむける,手向ける
ためなおす,ため直す
ためらい,ためらい
ためらう,ためらう
たやすい,たやすい
たやすく,たやすく
だらけ,−だらけ
だらける,だらける
たらたら,たらたら
だらだら,だらだら
だらだら,だらだら
たらっぷ,タラップ
たらっぷ,タラップ
たらふく,たらふく
たるめる,たるめる
だれかれ,だれかれ
だれぎみ,だれ気味
だれそれ,だれそれ
だれだれ,だれだれ
たれながす,垂れ流す
たわごと,たわごと
たわむれ,たわむれ
たわめる,たわめる
たわやめ,たわやめ
たんさんがす,炭酸ガス
だんそんじょひ,男尊女卑
だんだら,だんだら
だんだん,だんだん
だんちがい,段ちがい
たんつぼ,たんつぼ
たんとうちょくにゅう,単刀直入
たんぽぽ,たんぽぽ
たんぼみち,たんぼ道
たんまり,たんまり
だんまり,だんまり
だんまり,だんまり
ちぇえん,チェーン
ちぇっく,チェック
ちぇんじ,チェンジ
ちがいない,違いない
ちがいない,違いない
ちかちか,ちかちか
ちかづける,近づける
ちかよせる,近寄せる
ちからだめし,力だめし
ちからづける,力づける
ちからづける,力づける
ちからづける,力づける
ちからまかせ,力まかせ
ちぎれぐも,ちぎれ雲
ちぎれる,ちぎれる
ちくちく,ちくちく
ちぐはぐ,ちぐはぐ
ちだらけ,血だらけ
ちぢかむ,ちぢかむ
ちっとも,ちっとも
ちっぽけ,ちっぽけ
ちどりがけ,千鳥がけ
ちなまぐさい,血生臭い
ちなみに,ちなみに
ちのみご,乳呑み子
ちびちび,ちびちび
ちびちび,ちびちび
ちぶすきん,チブス菌
ちまなこ,血まなこ
ちまみれ,血まみれ
ちみどろ,血みどろ
ちやほや,ちやほや
ちゃんす,チャンス
ちゃんと,ちゃんと
ちゅうかみんこく,中華民国
ちゅうしょうきぎょう,中小企業
ちゅうとはんぱ,中途半端
ちゅうぶ,チューブ
ちょいと,ちょいと
ちょいと,ちょいと
ちょうかきんむ,超過勤務
ちょうかたる,腸カタル
ちょうちふす,腸チフス
ちょうど,ちょうど
ちょうど,ちょうど
ちょおく,チョーク
ちょきり,ちょきり
ちょきん,ちょきん
ちょくじょうけいこう,直情径行
ちょっき,チョッキ
ちょっと,ちょっと
ちょっと,ちょっと
ちよろず,ちよろず
ちょろり,ちょろり
ちらかす,ちらかす
ちらかす,散らかす
ちらかる,散らかる
ちらかる,散らかる
ちらちら,ちらちら
ちらつく,ちらつく
ちらばる,散らばる
ちらほら,ちらほら
ちりちり,ちりちり
ちりぢり,散り散り
ちりりん,ちりりん
ちろちろ,ちろちろ
ちんちん,ちんちん
ちんぴら,ちんぴら
ちんまり,ちんまり
ついいど,ツイード
ついたち,ついたち
ついては,ついては
ついばむ,ついばむ
つかいあるき,使い歩き
つかいこみ,使い込み
つかいこむ,使い込む
つかいはしり,使い走り
つかいはしり,使い走り
つかいふるす,使い古す
つかいみち,使いみち
つかえる,つかえる
つがえる,つがえる
つかつか,つかつか
つかぬこと,つかぬ事
つかねる,つかねる
つかまる,つかまる
つきあい,つきあい
つきあう,つきあう
つきあかり,月明かり
つききり,つききり
つきこむ,突き込む
つぎこむ,つぎ込む
つきころす,突き殺す
つきさす,突き刺す
つきそう,つきそう
つきたおす,つき倒す
つきだし,突き出し
つぎたし,継ぎ足し
つきだす,突き出す
つぎたす,つぎ足す
つきたらず,月足らず
つきとおす,突き通す
つきとおる,突き通る
つきぬく,突き抜く
つぎはぎ,継ぎはぎ
つきはなす,突き離す
つきもの,憑きもの
つきやぶる,突き破る
つくづく,つくづく
つくばう,つくばう
つくりだす,作り出す
つくりだす,作り出す
つくりつけ,作り付け
つくりなおす,作り直す
つくろう,つくろう
つくろう,つくろう
つけいる,つけいる
つけいる,付け入る
つけこむ,つけ込む
つけこむ,漬け込む
つけたり,付けたり
つけつけ,つけつけ
つけとどけ,付け届け
つける,−つける
つごうよく,都合よく
つごもり,つごもり
つじつま,つじつま
つたえきく,伝え聞く
つたない,つたない
つちかう,つちかう
つちつかず,土つかず
つちふまず,土踏まず
つつうらうら,津々浦々
つっかい,つっかい
つっかえす,つっ返す
つっかえす,突っ返す
つづきもの,続きもの
つっきる,つっ切る
つっこみ,突っ込み
つっこむ,つっ込む
つったつ,つっ立つ
つっつく,つっつく
つつぬけ,つつ抜け
つっぱり,つっぱり
つっぱる,つっぱる
つづまる,つづまる
つつみかくす,包み隠す
つづめる,つづめる
つづりかた,つづり方
つどえる,つどえる
つながり,つながり
つながる,つながる
つのぐむ,つのぐむ
つぶぞろい,粒ぞろい
つぶやき,つぶやき
つぶやく,つぶやく
つぶれる,つぶれる
つぶれる,つぶれる
つぶれる,つぶれる
つぼまる,つぼまる
つぼめる,つぼめる
つまさき,つまさき
つましい,つましい
つまずく,つまずく
つまようじ,つま楊子
つみあげ,積み上げ
つみおろし,積み下し
つみかえ,積み替え
つみこみ,積み込み
つみこむ,積み込む
つみこむ,積み込む
つみだす,積み出す
つみたて,積み立て
つみとる,積み取る
つみほろぼし,罪亡ぼし
つむじかぜ,つむじ風
つめこみ,詰め込み
つめこむ,詰め込む
つめよる,詰め寄る
つやつや,つやつや
つややか,つややか
つゆあけ,つゆあけ
つゆくさ,つゆくさ
つらつら,つらつら
つらよごし,面よごし
つりあう,つりあう
つりあう,つりあう
つりこむ,釣り込む
つりだし,釣り出し
つりだす,つり出す
つるしがき,つるし柿
つるつる,つるつる
つるつる,つるつる
つれこむ,連れ込む
つれこむ,連れ込む
つれそう,連れ添う
つれだす,連れ出す
つれだす,連れ出す
つれだつ,連れ立つ
つれづれ,つれづれ
つれづれ,つれづれ
つれない,つれない
つわもの,つわもの
つわもの,つわもの
つんざく,つんざく
つんつん,つんつん
であいがしら,出会い頭
であいがしら,出会い頭
てあぶり,手あぶり
てあらい,手荒らい
てあらな,手荒らな
ていしゅもち,亭主持ち
でいりぐち,出入り口
てえぶる,テーブル
てがかり,手がかり
てがける,手がける
でかける,出かける
でかだん,デカダン
てかてか,てかてか
でかでか,でかでか
でがらし,出がらし
できあい,出来あい
できぐあい,出来具合
てきすと,テキスト
できそこう,出来損う
できそこない,出来損い
できばえ,出来栄え
てきぱき,てきぱき
できもの,できもの
てぎればなし,手切れ話
てくてく,てくてく
でくのぼう,でくの坊
でくわす,出くわす
てごころ,手ごころ
てこずる,てこずる
てごたえ,手ごたえ
でこぼこ,でこぼこ
でこぼこ,でこぼこ
てごわい,手ごわい
でざいん,デザイン
てざわり,手ざわり
でしいり,弟子入り
てずから,手ずから
ですから,ですから
ですぎる,出過ぎる
でそろう,出そろう
でたらめ,でたらめ
でたらめ,出たらめ
でたらめ,出たらめ
でっかい,でっかい
てつかぶと,鉄かぶと
てづかみ,手づかみ
てっきり,てっきり
でっさん,デッサン
てつだい,手つだい
てっとうてつび,徹頭徹尾
でっぱる,出っぱる
でっぷり,でっぷり
てっぺん,てっぺん
てにてに,手に手に
てにをは,てにをは
てぬかり,手ぬかり
てぬかり,手ぬかり
てぬるい,手ぬるい
てぬるい,手ぬるい
てのおる,テノール
てのひら,てのひら
でぱあと,デパート
ではいり,出はいり
てびかえる,手控える
てひどい,手ひどい
でびゅう,デビュー
でぶでぶ,でぶでぶ
てほどき,手ほどき
でまかせ,出任かせ
てまどる,手間取る
てまわり,手まわり
でまわる,出まわる
でまわる,出まわる
てみやげ,手みやげ
てむかい,手向かい
てむかう,手向かう
でむかえる,出迎える
てらてら,てらてら
てりかえし,照り返し
てれかくし,照れ隠し
でれでれ,でれでれ
てれんてくだ,手練手管
てをだす,手を出す
てんいむほう,天衣無縫
てんさい,てんさい
てんでに,てんでに
てんとして,恬として
てんぷら,てんぷら
てんぺんちい,天変地異
といかえす,問い返す
とういそくみょう,当意即妙
とうから,とうから
とうきび,とうきび
どうこう,どうこう
とうさま,とうさま
とうさん,とうさん
どうしうち,同士討ち
どうして,どうして
とうとう,とうとう
どうどう,どうどう
どうどうめぐり,堂々巡り
とうなす,とうなす
とうほんせいそう,東奔西走
どうやら,どうやら
どうやら,どうやら
とうようかんじ,当用漢字
とうろうながし,燈篭流し
とおきい,トーキー
とおざかる,遠ざかる
とおざける,遠ざける
とおせんぼ,通せんぼ
とおせんぼう,通せん坊
どおなつ,ドーナツ
とおまわし,遠まわし
とおまわし,遠まわし
とおめがね,遠めがね
とおりかけ,通りかけ
とおりこす,通り越す
とおりそうば,通り相場
とおりぬけ,通り抜け
どかどか,どかどか
とがめる,とがめる
とがらす,とがらす
とがりごえ,とがり声
とぎたて,研ぎたて
どぎつい,どぎつい
どきつく,どきつく
どきどき,どきどき
どきどき,どきどき
ときとして,時として
ときならぬ,時ならぬ
ときのこえ,ときの声
どぎまぎ,どぎまぎ
ときめく,ときめく
とぎれる,とぎれる
どくたけ,どくたけ
とくとく,とくとく
どくどく,どくどく
どくどくしい,毒々しい
とけあう,溶け合う
とけこむ,とけ込む
とげぬき,とげぬき
とげぬき,とげ抜き
とこしえ,とこしえ
どこそこ,どこそこ
とことん,とことん
どこやら,どこやら
ところが,ところが
どころか,どころか
ところで,ところで
どさくさ,どさくさ
どさどさ,どさどさ
とじこむ,綴じ込む
としたける,年たける
どしどし,どしどし
としとった,年とった
とじまり,戸じまり
としまわり,年まわり
としゅくうけん,徒手空拳
どじょう,どじょう
とすれば,とすれば
とだえる,とだえる
どたばた,どたばた
どたばた,どたばた
どたんば,どたん場
とちっこ,土地っ子
どっかと,どっかと
どっかり,どっかり
とっくに,とっくに
とっくむ,とっくむ
とっくり,とっくり
とっくり,とっくり
とっくり,とっくり
どっこい,ドッコイ
とっさに,とっさに
どっさり,どっさり
どっしり,どっしり
とっつき,とっつき
とっつく,とっつく
とっとと,とっとと
とっぷり,とっぷり
とつれんず,凸レンズ
とどけでる,届け出る
とどまる,とどまる
とどめる,とどめる
とどろき,とどろき
とどろく,とどろく
となえる,となえる
となりあう,隣り合う
となりあう,隣り合う
とにかく,とにかく
どのへん,どのへん
どはずれ,どはずれ
どはずれ,度はずれ
とびあるく,とび歩く
とびいり,飛び入り
とびうお,とびうお
とびおり,飛び降り
とびきり,とびきり
とびこす,飛び越す
とびこみ,飛び込み
とびこむ,飛び込む
とびさる,飛び去る
とびだす,飛び出す
とびだす,飛び出す
とびたつ,飛び立つ
とびちる,飛び散る
とびつく,とびつく
とびつく,飛び付く
とぴっく,トピック
とびでる,飛び出る
とびどうぐ,飛び道具
とびとび,飛び飛び
とびのく,飛びのく
とびのり,飛び乗り
とびのる,飛び乗る
とぼける,とぼける
とぼとぼ,とぼとぼ
とまりがけ,泊りがけ
とまりぎ,止まり木
とむらい,とむらい
とめおき,留め置き
とめおく,とめおく
ともあれ,ともあれ
ともかく,ともかく
ともしび,ともし火
とやかく,とやかく
どやどや,どやどや
どよめく,どよめく
どらいぶ,ドライブ
とらえる,とらえる
とらえる,捕らえる
とらかす,とらかす
とらっく,トラック
とらっく,トラック
とらねこ,とらねこ
どらねこ,どらねこ
とらぶる,トラブル
とらわれ,とらわれ
とらんく,トランク
とらんす,トランス
とらんぷ,トランプ
とりあい,取り合い
とりあう,取り合う
とりあげ,取り上げ
とりあつかう,取り扱う
とりいる,とりいる
とりいれ,とり入れ
とりうちぼう,鳥打ち帽
とりかえ,取り替え
とりかえし,取り返し
とりかえす,取り返す
とりかこむ,とり囲む
とりきめ,取り極め
とりきめ,取り極め
とりきる,取りきる
とりくみ,取り組み
とりくむ,取り組む
とりけし,取り消し
とりけす,取り消す
とりこむ,取り込む
とりころす,取り殺す
とりさげ,取り下げ
とりざた,取り沙汰
とりさる,取り去る
とりしらべ,取り調べ
とりだす,取り出す
とりたて,取り立て
とりちがえ,取り違え
とりつき,とりつき
とりつぎ,取り次ぎ
とりっく,トリック
とりつく,とりつく
とりつく,とりつく
とりつぐ,とりつぐ
とりつけ,取り付け
とりとめ,とりとめ
とりどり,とりどり
とりなおし,取り直し
とりなおす,取り直す
とりなし,取りなし
とりなす,とりなす
とりのこし,取り残し
とりのこす,取り残す
とりのぞく,取り除く
とりはからい,取計らい
とりはこび,取り運び
とりはこぶ,取り運ぶ
とりはこぶ,取り運ぶ
とりはずし,取り外し
とりはずし,取り外し
とりはずす,取り外す
とりはずす,取り外す
とりはらい,取り払い
とりはらい,取り払い
とりはらう,取り払う
とりはらう,取り払う
とりまき,取りまき
とりまく,とりまく
とりみだす,とり乱す
とりもつ,とりもつ
とりもどす,取り戻す
とりわけ,とりわけ
どれえぷ,ドレープ
どれどれ,どれどれ
どれほど,どれほど
どろえのぐ,泥絵の具
とろかす,とろかす
とろける,とろける
どろだらけ,泥だらけ
とろっこ,トロッコ
どろっぷ,ドロップ
とろとろ,とろとろ
とろとろ,とろとろ
どろどろ,どろどろ
どろまみれ,泥まみれ
とんかつ,トンカツ
どんぐり,どんぐり
とんとん,とんとん
とんとん,とんとん
とんとん,とんとん
どんどん,どんどん
どんどん,どんどん
とんねる,トンネル
どんぶり,どんぶり
どんぶり,どんぶり
どんより,どんより
ないゆうがいかん,内憂外患
ないゆうがいかん,内憂外患
ないろん,ナイロン
なおさら,なおさら
なおざり,なおざり
なおざり,なおざり
ながしこむ,流し込む
ながしもと,流しもと
なかだち,なかだち
なかだるみ,中だるみ
ながつき,ながつき
なかなか,なかなか
なかなか,なかなか
なかまいり,仲間入り
ながめやる,眺めやる
ながら,−ながら
ながらえる,永らえる
ながれこむ,流れ込む
ながれさぎょう,流れ作業
ながれだす,流れ出す
ながれでる,流れ出る
なかんずく,中んずく
なきおとす,泣き落す
なきがら,なきがら
なきさけぶ,泣き叫ぶ
なきしずむ,泣き沈む
なぎたおす,なぎ倒す
なきだす,泣きだす
なきつく,泣きつく
なきなき,泣き泣き
なぎなた,なぎなた
なきふす,泣き伏す
なきまね,泣きまね
なきやむ,泣きやむ
なきわかれ,泣き別れ
なきわらい,泣き笑い
なぐさむ,なぐさむ
なくなく,泣く泣く
なくなす,なくなす
なくなる,なくなる
なくなる,なくなる
なげいれ,投げ入れ
なげうつ,なげうつ
なげうつ,投げうつ
なげうり,投げ売り
なげこみ,投げ込み
なげこむ,投げ込む
なげだす,投げ出す
なげだす,投げ出す
なけなし,なけなし
なげやり,なげやり
なげやり,投げやり
なげやり,投げやり
なごやか,なごやか
なさけぶかい,情け深い
なしくずし,なし崩し
なぜなら,なぜなら
なぞなぞ,なぞなぞ
なだめる,なだめる
なだらか,なだらか
なだれる,なだれる
なつける,なつける
なづける,名付ける
なでぎり,なで斬り
なでしこ,なでしこ
なにがし,なにがし
なにくそ,なにくそ
なにげない,何気ない
なにとなく,何となく
なにもかも,何もかも
なにやかや,何やかや
なにやかや,何やかや
なべぶた,なべぶた
なまあたたかい,生暖かい
なまかじり,生かじり
なまくら,なまくら
なまけもの,なまけ者
なまたまご,生たまご
なまなましい,生々しい
なまぬるい,生ぬるい
なまはんか,生はんか
なまびいる,生ビール
なみたいてい,並み大抵
なみだもろい,涙もろい
なみなみ,なみなみ
なみはずれる,並外れる
なめくじ,なめくじ
なめしがわ,なめし皮
なめらか,滑めらか
なやましい,悩ましい
なよなよ,なよなよ
ならずもの,ならず者
ならびに,ならびに
ならわし,ならわし
ならわす,ならわす
なりたち,成り立ち
なりたつ,成り立つ
なりひびく,鳴り響く
なりふり,なりふり
なりゆき,成り行き
なりゆく,なりゆく
なりわい,なりわい
なりわたる,鳴り渡る
なるたけ,なるたけ
なるべく,なるべく
なるべく,なるべく
なるほど,なるほど
なれあい,慣れ合い
なれあう,なれあう
なれっこ,慣れっこ
なわとび,なわとび
なんきん,なんきん
なんだか,なんだか
なんたる,なんたる
なんでも,なんでも
なんてん,なんてん
なんどき,なんどき
なんとなく,何となく
なんとなく,何となく
なんとも,なんとも
なんなら,なんなら
なんなりと,何なりと
なんにも,なんにも
なんばあ,ナンバー
なんべん,なんべん
にいさん,にいさん
にえかえる,煮え返る
にえきる,煮え切る
にえたつ,煮え立つ
におわす,におわす
におわせる,匂わせる
にかいだて,二階建て
にかかかわらず,に拘らず
にがにがしい,苦々しい
にがりきる,苦りきる
にぎりずし,握りずし
にぎわしい,賑わしい
にくにくしい,憎々しい
にくまれやく,憎まれ役
にくらしい,憎らしい
にげこうじょう,逃げ口上
にげこむ,逃げ込む
にげさる,逃げ去る
にげじたく,逃げ仕度
にげだす,逃げ出す
にこちん,ニコチン
にこにこ,にこにこ
にこやか,にこやか
にこよん,ニコヨン
にじっせいき,二十世紀
にしめる,煮しめる
にしめる,煮しめる
にじゅうじんかく,二重人格
にせもの,にせもの
にそくさんもん,二束三文
にたてる,煮立てる
にたにた,にたにた
にっける,ニッケル
につける,煮つける
にっこり,にっこり
にっしんげっぽ,日進月歩
につまる,煮つまる
につめる,煮つめる
にとかす,煮溶かす
ににんさんきゃく,二人三脚
にひゃくとおか,二百十日
にほんばれ,日本晴れ
にやける,にやける
にやにや,にやにや
にゅうす,ニュース
にゅうす,ニュース
にゅっと,にゅっと
にょろり,にょろり
にろくじちゅう,二六時中
にわかあめ,にわか雨
にわとり,にわとり
にんぎょ,にんぎょ
にんげんなみ,人間並み
にんじん,にんじん
にんにく,にんにく
ぬいあげ,縫い揚げ
ぬいこむ,縫いこむ
ぬいこむ,縫い込む
ぬいとり,縫いとり
ぬいとる,縫いとる
ぬいわる,縫い割る
ぬかずく,ぬかずく
ぬかみそ,ぬかみそ
ぬかよろこび,ぬか喜び
ぬかるみ,ぬかるみ
ぬかるみ,ぬかるみ
ぬかるむ,ぬかるむ
ぬきうち,抜き打ち
ぬきがき,抜き書き
ぬぎすて,脱ぎ捨て
ぬきだす,抜き出す
ぬきとる,抜き取る
ぬぐいさる,拭い去る
ぬぐいとる,拭いとる
ぬくまる,ぬくまる
ぬくめる,ぬくめる
ぬくもり,ぬくもり
ぬくもる,ぬくもる
ぬけがら,ぬけがら
ぬけだす,抜け出す
ぬけでる,抜け出る
ぬけぬけ,ぬけぬけ
ぬけみち,抜けみち
ぬすみぎき,盗み聞き
ぬすみぐい,盗み食い
ぬすみとる,盗み取る
ぬすみみる,盗み見る
ぬすみわらい,盗み笑い
ぬらぬら,ぬらぬら
ぬりあげ,塗り上げ
ぬりけす,塗り消す
ぬりたて,塗り立て
ぬるぬる,ぬるぬる
ぬるまゆ,ぬるま湯
ぬるめる,ぬるめる
ぬれぎぬ,ぬれぎぬ
ねあがり,値上がり
ねえさん,ねえさん
ねえさん,ねえさん
ねえぶる,ネーブル
ねがいさげ,願い下げ
ねがいでる,願い出る
ねかせる,寝かせる
ねかせる,寝かせる
ねかせる,寝かせる
ねがわくは,願わくは
ねぎらう,ねぎらう
ねくたい,ネクタイ
ねぐるしい,寝苦しい
ねこいらず,猫いらず
ねこそぎ,根こそぎ
ねこばば,ねこばば
ねころぶ,寝ころぶ
ねさがり,値下がり
ねじきる,ねじ切る
ねじくぎ,ねじくぎ
ねじける,ねじける
ねじこみ,ねじ込み
ねじこむ,ねじこむ
ねしずまる,寝静まる
ねじれる,ねじれる
ねすぎる,寝過ぎる
ねすごす,寝過ごす
ねずのばん,寝ずの番
ねそべる,寝そべる
ねだやし,根絶やし
ねちがえる,寝違える
ねちねち,ねちねち
ねっから,根っから
ねっから,根っから
ねつさまし,熱さまし
ねっとり,ねっとり
ねとねと,ねとねと
ねとぼけ,寝とぼけ
ねばねば,ねばねば
ねばりつく,粘りつく
ねばりぬく,粘りぬく
ねぼける,寝ぼける
ねみみにみず,寝耳に水
ねむのき,ねむのき
ねりあるく,練り歩く
ねんごろ,ねんごろ
ねんごろ,ねんごろ
ねんねこ,ねんねこ
のがれる,のがれる
のけぞる,のけぞる
のこのこ,のこのこ
のこりおおい,残り多い
のこりずくな,残り少な
のさばる,のさばる
のざらし,野ざらし
のぞきこむ,覗き込む
のそのそ,のそのそ
のぞましい,望ましい
のぞましい,望ましい
のたくる,のたくる
のたまう,のたまう
のちほど,のちほど
のっかる,のっかる
のっける,のっける
のっそり,のっそり
のっとる,のっとる
のっぺり,のっぺり
のどくび,のどくび
のどもと,のどもと
ののしる,ののしる
のびちぢみ,伸び縮み
のびなやむ,伸び悩む
のびのび,延び延び
のびのび,延び延び
のびのび,伸び伸び
のぼせる,のぼせる
のほほん,のほほん
のぼりおり,昇り降り
のぼりくだり,上り下り
のみかけ,飲みかけ
のみくい,飲み食い
のみくだす,飲み下す
のみこみ,のみ込み
のみこむ,飲み込む
のみすぎ,飲み過ぎ
のみとり,のみとり
のみほす,飲み干す
のめのめ,のめのめ
のらくら,のらくら
のらしごと,野良仕事
のらねこ,のらねこ
のりあい,乗り合い
のりあいばしゃ,乗合馬車
のりいれ,乗り入れ
のりうつる,乗り移る
のりおり,乗り降り
のりかえ,乗り換え
のりきる,乗り切る
のりくむ,乗り組む
のりごこち,乗り心地
のりこし,乗り越し
のりこす,乗り越す
のりこむ,乗り込む
のりだす,乗り出す
のりづけ,のり付け
のりにげ,乗り逃げ
のりまき,のりまき
のろける,のろける
のろのろ,のろのろ
のろわしい,呪わしい
のんびり,のんびり
のんびり,のんびり
のんびり,のんびり
ばあさん,ばあさん
はあはあ,ハアハア
ぱあみる,パーミル
ばいあす,バイアス
はいから,ハイカラ
はいきがす,排気ガス
はいこむ,はい込む
はいすいのじん,背水の陣
はいずる,はいずる
はいだす,はい出す
はいでる,はい出る
ばいぶる,バイブル
ばいやあ,バイヤー
はいよる,はい寄る
はえぎわ,生えぎわ
はえぬき,生えぬき
はえぬき,生えぬき
ばかげる,ばかげる
ばかさわぎ,馬鹿騒ぎ
ばかしょうじき,ばか正直
ばかていねい,ばか丁寧
はかどる,はかどる
はかない,はかない
はかなむ,はかなむ
はがゆい,はがゆい
はからずも,図らずも
ばかりか,ばかりか
はがれる,剥がれる
はぎしり,歯ぎしり
はきだす,掃き出す
はきだす,掃き出す
はきだす,吐き出す
はきだめ,掃き溜め
はぎとる,剥ぎとる
はきはき,はきはき
はぐくむ,はぐくむ
はくさい,はくさい
はくしゃせいしょう,白砂青松
ぱくつく,ぱくつく
ぱくつく,ぱくつく
ぱくぱく,ぱくぱく
はくらんきょうき,博覧強記
はぐれる,はぐれる
ばくろう,ばくろう
はげます,はげます
はげみあう,励みあう
はこいりむすめ,箱入り娘
はごたえ,歯ごたえ
はこびさる,運び去る
はこびさる,運び去る
はざかい,はざかい
はざくら,はざくら
ばさばさ,ばさばさ
ぱさぱさ,ぱさぱさ
はさまる,はさまる
はさみつけ,挾み付け
はじいる,恥じいる
はしくれ,はしくれ
はじける,はじける
はしこい,はしこい
はじさらし,恥さらし
はじしらず,恥知らず
はしなくも,端なくも
はしみしん,端ミシン
はしゃぐ,はしゃぐ
はしゃぐ,はしゃぐ
ばしょう,ばしょう
はしょる,はしょる
はしりがき,走り書き
はしりさる,走り去る
はしりだす,走り出す
はしりづかい,走り使い
はしりでる,走り出る
はしりよみ,走り読み
はしりよる,走り寄る
はじをかく,恥をかく
はすかい,はすかい
はすかい,はすかい
はずかしめ,恥かしめ
ぱすてる,パステル
ばすとせん,バスト線
はずれる,はずれる
はずれる,はずれる
はずれる,はずれる
はずれる,はずれる
はずれる,はずれる
ぱたあん,パターン
はだかる,はだかる
はだける,はだける
はだける,はだける
はだける,はだける
はだざわり,肌ざわり
はたして,はたして
はたして,果たして
ばたつく,ばたつく
はたはた,はたはた
ばたばた,ばたばた
ぱたぱた,ぱたぱた
はためく,はためく
はたらきざかり,働き盛り
ぱちくり,ぱちくり
ぱちぱち,ぱちぱち
はちまき,はちまき
ぱちんこ,パチンコ
はっきり,はっきり
はっきり,はっきり
ばっくる,バックル
ばっさり,ばっさり
ばったあ,バッター
はつたけ,はつたけ
はったと,はったと
はったり,はったり
ばったり,ばったり
ぱったり,ぱったり
ぱっちり,ぱっちり
ぱっぱと,ぱっぱと
ばっぽんそくげん,抜本塞源
はてさて,はてさて
はでやか,はでやか
ぱとろん,パトロン
はなくそ,はなくそ
はなしあい,話し合い
はなしあいて,話し相手
はなしあう,話し合う
はなしがい,放し飼い
はなしことば,話し言葉
はなしぶり,話しぶり
はなたれ,はなたれ
はなっばし,鼻っぱし
はなっぱし,鼻っぱし
はなつまみ,鼻つまみ
はなにつく,鼻につく
はなはだ,はなはだ
はなばなしい,花々しい
はなむけ,はなむけ
はなれざしき,離れ座敷
はなればなれ,離れ離れ
はにかみ,はにかみ
はにかむ,はにかむ
ぱにっく,パニック
はねかえし,はね返し
はねかえり,はね返り
はねつき,はねつき
ぱのらま,パノラマ
はばかり,はばかり
はばかる,はばかる
はばたき,羽ばたき
はばたく,羽ばたく
はびこる,はびこる
はぶらし,歯ブラシ
ばふんし,ばふん紙
はまぐり,はまぐり
はまりやく,はまり役
はみだす,はみ出す
はみだす,はみ出す
はみでる,はみ出る
はみでる,はみ出る
はむかい,はむかい
はむかう,はむかう
はめこみ,はめ込み
はめこむ,はめこむ
はやうまれ,早生まれ
はやぶさ,はやぶさ
はやらす,はやらす
はやりうた,はやり歌
はやりめ,はやり目
はやわかり,早わかり
はらいこみ,払い込み
はらいこむ,払い込む
はらいさげ,払い下げ
はらいだし,払い出し
はらいだす,払い出す
はらいもどす,払い戻す
はらいもどす,払い戻す
はらいわたし,払い渡し
はらから,はらから
ぱらそる,パラソル
ばらっく,バラック
はらはら,はらはら
ばらばら,ばらばら
